Unnamed: 0,zip_code,median_household_income,poverty_rate,pct_bachelors_plus,pct_black,pct_hispanic,pct_asian,median_housing_value,total_population,pct_single_family_units,pct_multifamily_units,pct_mobile_home_units
30749,90744,61440.0,0.1903346975388238,0.0944471096186135,0.0375945452513133,0.880714631692686,0.0299936659339021,596100.0,53678,,,
30750,90745,106457.0,0.0932532796557229,0.2763623153305885,0.0672280508006626,0.4415205687465489,0.3616786305908337,628400.0,57952,,,
30751,90746,113545.0,0.0904725246526632,0.3463115766589258,0.6029492080830148,0.1967595121063171,0.0921900600764609,682000.0,27465,,,
30752,90747,,,,0.2941176470588235,0.2941176470588235,0.0,,17,,,
30753,90755,102684.0,0.0902352839782814,0.3827889867350351,0.0753389394199416,0.3753217779303243,0.2482409473142268,730200.0,11654,,,
30754,90802,72152.0,0.1657493757325587,0.4378354345962082,0.1524875185027221,0.374720891141273,0.0753656639654783,546700.0,39859,,,
30755,90803,111500.0,0.0614941072107464,0.6110344313052561,0.0336750094327757,0.1851025028298327,0.0644258583825933,1138300.0,31804,,,
30756,90804,68940.0,0.191258591065292,0.298875990418279,0.1246802067561217,0.4798203936720096,0.1247324178979794,673600.0,38306,,,
30757,90805,68615.0,0.1942880856361527,0.175008721364852,0.1796874174424871,0.5882533207933975,0.1149200579091418,588500.0,94631,,,
30758,90806,73674.0,0.1631791716457755,0.2194759890150671,0.1381467026918843,0.5270189132392675,0.1755478835184629,699800.0,39972,,,
30759,90807,95079.0,0.08019585183383,0.4523031080577743,0.1430372148859544,0.28484393757503,0.1486794717887155,832200.0,33320,,,
30760,90808,131959.0,0.0485261578371779,0.4632539458850056,0.0408884145256791,0.2644151355746995,0.1116108866356636,900100.0,39351,,,
30761,90810,82222.0,0.1485156888726001,0.2121603617425007,0.0748990125673249,0.5476043536804309,0.2598743267504488,594200.0,35648,,,
30762,90813,50302.0,0.2450074108744832,0.1589583333333333,0.1082628799164232,0.6412002553734837,0.1187099769776935,543700.0,51689,,,
30763,90814,98070.0,0.1168602948354974,0.5586407766990291,0.0592958018959179,0.3037821628941768,0.0627781002128071,898700.0,20676,,,
30764,90815,116567.0,0.0794530672579453,0.5347461460834464,0.0667034812820689,0.2436897448286969,0.1158509928441591,890500.0,43461,,,
30765,90822,,0.6666666666666666,0.5444444444444444,0.1935483870967742,0.1827956989247312,0.1397849462365591,,93,,,
30768,91001,133840.0,0.0715491710260455,0.5209758238542848,0.2028459974726663,0.2943244876655129,0.0558485797483654,1085000.0,36402,,,
30769,91006,127511.0,0.0767285781176837,0.5573528774014485,0.009499781972217,0.2004298262007101,0.563788699931477,1187600.0,32106,,,
30770,91007,101762.0,0.0699560453166594,0.5350468253640827,0.0145740925138046,0.1608279774297697,0.5485350472224737,1231100.0,33141,,,
30771,91008,137500.0,0.0490716180371352,0.593167701863354,0.0318302387267904,0.1445623342175066,0.3700265251989389,1704200.0,754,,,
30772,91010,98189.0,0.0746931313658918,0.3093859779328088,0.0477885850614791,0.5621214901816847,0.1554780693705267,691600.0,27245,,,
30773,91011,221451.0,0.0358672910232141,0.7547268907563025,0.0081118741913008,0.0891808500049766,0.3097442022494276,2000001.0,20094,,,
30774,91016,99555.0,0.1012051096649795,0.4390138119703743,0.0561496044114121,0.4320306880843922,0.1549988012467034,874100.0,41710,,,
30775,91020,60899.0,0.1465022935779816,0.5090875023421397,0.0105987611837577,0.1829318651066758,0.1973847212663455,880700.0,7265,,,
30776,91024,141094.0,0.0483709044446472,0.6541440295919547,0.0519963702359346,0.1683303085299455,0.1704174228675136,1172200.0,11020,,,
30777,91030,128105.0,0.0511731159337084,0.726824405854887,0.0336920561280754,0.2055747803932007,0.3224322166026543,1545100.0,26297,,,
30778,91040,104719.0,0.0791241013999243,0.313511176979128,0.0341015114760216,0.2219630528083597,0.0881227841015114,787000.0,21436,,,
30779,91042,81707.0,0.1141813029048737,0.2906687478659577,0.0153021622620587,0.2688227684346701,0.0864535206061726,801800.0,27055,,,
30780,91046,,0.0,0.1338028169014084,0.0,0.0,0.176056338028169,,142,,,
30781,91101,94180.0,0.1829321663019693,0.6266310966769124,0.0703853175747093,0.2743826270779283,0.2203324685307965,687300.0,20814,,,
30782,91103,84683.0,0.1851098285097371,0.3765520272497528,0.1436772380570052,0.4505820955439582,0.1240465676435166,960000.0,24910,,,
30783,91104,103052.0,0.1237323664381621,0.5134774486255671,0.0640539401601348,0.3885939036381514,0.0989464812473662,1022600.0,35595,,,
30784,91105,156835.0,0.0757946210268948,0.7330201605010765,0.026781444285031,0.1563845050215208,0.1855571496891439,1615700.0,12546,,,
30785,91106,89213.0,0.12612533869417,0.6320387269085244,0.0490588792695007,0.3140801998535555,0.2061420510832579,966700.0,23217,,,
30786,91107,124880.0,0.0677779476984248,0.5891799189273464,0.0447729480330257,0.2879431762991744,0.2485126274890723,1106600.0,32944,,,
30787,91108,186023.0,0.0584082156611039,0.801729873586161,0.0032092426187419,0.0722079589216944,0.6831675224646984,2000001.0,12464,,,
30788,91125,,0.2679738562091503,0.2788461538461538,0.0227272727272727,0.1126033057851239,0.2324380165289256,,968,,,
30789,91201,74980.0,0.1515713316753335,0.3442509150574277,0.0078163604510129,0.1881317101657607,0.0569606037464624,1060500.0,22261,,,
30790,91202,92343.0,0.1076957797336944,0.4857576465094559,0.021520352232905,0.1161829454578129,0.1180699074490071,1094500.0,22258,,,
30791,91203,77925.0,0.2047497570456754,0.4579431898654497,0.0237835214173037,0.1814706953039679,0.1854143914573474,661300.0,16482,,,
